sender,scenario_type,density,attack_type,sendTime,rcvTime,pos_x,pos_y,speed,is_attack,attack_label,speed_kmh,latency
veh_29157,Urban,High density,DoS Attack,25210069438074,25210070724630,212994.3936847826,451459.1835751761,6.325773664916792,0,Normal,22.77278519370045,1286556
veh_3931,Urban,Low density,Random Position Offset,12451226418941,12451227755480,214380.814450373,450781.5020073767,12.328043824028105,0,Normal,44.38095776650118,1336539
veh_4143,Highway,Low density,Random Position Offset,12713474048701,12713475806167,216411.1614942983,450025.2160914447,55.23675779010486,0,Normal,198.85232804437751,1757466
veh_4123,Urban,Low density,Sybil,12790436427118,12790437556004,213515.0071971812,450723.4500591356,13.313391248693694,0,Normal,47.9282084952973,1128886
veh_5875006,Urban,Low density,Sybil,12937096081513,12937097380747,213635.16501385949,450637.8324730167,10.153134553773105,1,Ataque,36.55128439358318,1299234
veh_4052,Urban,Low density,Time Delay,12787137889576,12787140245986,213448.1794095797,450741.7736720605,11.216327046644246,0,Normal,40.378777367919284,2356410
veh_26042,Highway,High density,Sybil,25428100394773,25428101385563,216171.54638636584,450005.1138877391,0.4267436209144458,0,Normal,1.5362770352920048,990790
veh_3156,Urban,Low density,Time Delay,9661459853559,9661460866879,214586.85371561893,451927.10002906766,12.099760416257121,0,Normal,43.55913749852564,1013320
veh_31105,Highway,High density,DoS Attack,25236107903297,25236109794009,216258.89357979796,449956.9139206737,11.769864597403037,0,Normal,42.371512550650934,1890712
veh_29339,Highway,High density,DoS Attack,25202681616089,25202683538859,216330.07654600585,450069.96716526634,4.028353178401368,1,Ataque,14.502071442244926,1922770
veh_6388414,Urban,Low density,Sybil,13824672373821,13824673912792,214770.24854281923,452050.87440159876,12.860254611498968,1,Ataque,46.29691660139628,1538971
veh_30055,Highway,High density,DoS Attack,25227000695094,25227002332260,216461.61634992957,449824.5943335128,11.449976602383922,0,Normal,41.21991576858212,1637166
veh_3156,Urban,Low density,Random Position Offset,9663459853559,9663461123798,214600.9891226549,451909.3145596261,11.322881755545511,0,Normal,40.76237431996384,1270239
veh_28593,Highway,High density,Time Delay,25435046992153,25435049070966,216383.43091457206,450214.86883452797,0.22403380878712476,0,Normal,0.8065217116336492,2078813
veh_4645,Urban,Low density,Time Delay,14319236658104,14319237714185,212935.87576859293,451445.15236589295,14.579113527159663,0,Normal,52.48480869777479,1056081
veh_31869,Highway,High density,Sybil,25427211523377,25427212916075,216376.62844223573,450062.03360245546,16.737346110618894,0,Normal,60.25444599822802,1392698
veh_5067029,Highway,High density,Sybil,25606833727111,25606835297759,216269.15511349682,449980.00331601803,0.0,1,Ataque,0.0,1570648
veh_4589,Urban,Low density,Time Delay,14331072811516,14331074635152,213031.24445320602,451315.2325414762,11.629626429897584,0,Normal,41.866655147631306,1823636
veh_4501,Highway,Low density,Random Position Offset,13803075436618,13803076737126,216188.86482072956,450028.7812520422,10.557730405716997,1,Ataque,38.00782946058119,1300508
veh_29095,Urban,High density,DoS Attack,25266137070620,25266138905394,213012.3986820804,451345.0378281174,2.9457374073718774,0,Normal,10.604654666538758,1834774
veh_4041,Urban,Low density,Sybil,12708211324918,12708213160210,212989.9940002145,451464.8623097072,0.0003513489571280024,0,Normal,0.0012648562456608087,1835292
veh_4501,Highway,Low density,Random Position Offset,13796075436618,13796076996607,216383.86539171336,450099.0366383842,18.963293012594523,1,Ataque,68.26785484534028,1559989
veh_4514018,Urban,Low density,Sybil,9439115999542,9439117348556,212995.909053495,451411.91150541505,11.852852590530043,1,Ataque,42.67026932590816,1349014
veh_4180,Urban,Low density,Time Delay,12896372529053,12896374423929,213365.7432560749,451293.4339357132,10.409128684151119,0,Normal,37.47286326294403,1894876
veh_31200,Highway,High density,DoS Attack,25221265261193,25221266395346,216522.39976878633,449804.11431404826,14.577848695976334,1,Ataque,52.4802553055148,1134153
veh_29085,Highway,High density,Time Delay,25215391676843,25215392787524,216386.8146254406,450207.12939669925,0.0008356074831884607,0,Normal,0.003008186939478459,1110681
veh_4110,Urban,Low density,Random Position Offset,12708444084273,12708445886088,213002.469560182,451426.580454543,11.241164166008826,0,Normal,40.46819099763177,1801815
veh_2114639,Urban,Low density,Sybil,7576202574892,7576203664415,214746.9547383288,452015.4008229246,11.496895998332619,1,Ataque,41.38882559399743,1089523
veh_28354,Urban,High density,DoS Attack,25216375255874,25216376906807,213003.17577861607,451523.5821349553,0.0,1,Ataque,0.0,1650933
veh_30660,Highway,High density,DoS Attack,25222475795484,25222478792716,216275.12745835958,449956.94992635073,0.0,0,Normal,0.0,2997232
veh_3162,Highway,Low density,Random Position Offset,9586173577322,9586175276125,216417.83998722077,450614.7362464252,54.57077595538207,0,Normal,196.45479343937544,1698803
veh_29506,Urban,High density,DoS Attack,25269300367785,25269301492495,213014.48933148562,451396.3226341438,0.0,1,Ataque,0.0,1124710
veh_29657,Urban,High density,DoS Attack,25225486512958,25225488032152,213195.2221930738,451284.53812538023,11.393579737240684,0,Normal,41.01688705406646,1519194
veh_3893,Urban,Low density,Random Position Offset,12204374488957,12204376347454,213255.7193313743,450923.80056975357,12.110877766973992,0,Normal,43.59915996110637,1858497
veh_28123,Urban,High density,DoS Attack,25215695704945,25215697401832,213079.96765064306,451165.42183389363,9.777115843550357,1,Ataque,35.19761703678129,1696887
veh_31042,Urban,High density,DoS Attack,25240306804047,25240308707351,213006.6117505283,451359.0668566974,14.206836759763634,0,Normal,51.144612335149084,1903304
veh_4636,Highway,Low density,Random Position Offset,13885028796441,13885030640137,216355.3409547663,449906.5376729512,12.585675375820548,0,Normal,45.308431352953974,1843696
veh_4077,Urban,Low density,Time Delay,12850119471057,12850120476356,213580.10811813714,450687.4733275273,10.582882802246804,0,Normal,38.098378088088495,1005299
veh_7662454,Highway,High density,Sybil,25597446023514,25597448287786,216362.36731070137,449885.896726692,13.581962040815318,1,Ataque,48.895063346935146,2264272
veh_4734,Urban,Low density,Time Delay,14383871219177,14383872475667,213355.56317598803,450799.8368033714,14.68426992776666,1,Ataque,52.86337173995998,1256490
veh_3191,Urban,Low density,Time Delay,9628352458233,9628354290210,214782.835527914,452039.22726779967,12.568270973026282,0,Normal,45.24577550289462,1831977
veh_2644,Urban,Low density,Random Position Offset,7632469412146,7632471112160,213493.60196007128,451711.6877980705,12.259459668943244,0,Normal,44.13405480819568,1700014
veh_30752,Highway,High density,Time Delay,25418407199833,25418408786619,216313.69799805162,449912.5610838313,12.144902791931525,1,Ataque,43.72165005095349,1586786
veh_2644,Urban,Low density,Random Position Offset,7583469412146,7583470717877,213635.39197210077,452141.8515893578,13.959146766865922,0,Normal,50.25292836071732,1305731
veh_28107,Highway,High density,Time Delay,25443320704945,25443322335191,216299.53126098262,450028.0777912522,0.0,0,Normal,0.0,1630246
veh_31784,Highway,High density,Sybil,25426444586598,25426445713791,216198.3467479722,449999.96894752316,11.135830536818457,0,Normal,40.08898993254645,1127193
veh_31844,Highway,High density,Time Delay,25434164731318,25434165914490,216188.9656743111,450007.59601550153,10.134032801567331,0,Normal,36.48251808564239,1183172
veh_3058,Urban,Low density,Random Position Offset,9459213553879,9459214515200,213833.71400030178,450482.5754077569,13.57320931040966,0,Normal,48.86355351747478,961321
veh_3379,Highway,Low density,Random Position Offset,10307183559160,10307185471066,216307.0578824421,449933.5429096343,14.56946837644964,0,Normal,52.450086155218706,1911906
veh_5649445,Highway,High density,Sybil,25622862947380,25622864296981,216274.2477907376,449987.8376316836,0.0,1,Ataque,0.0,1349601
veh_4926381,Urban,Low density,Sybil,12764255823170,12764257468055,213052.5425988871,451209.39260725345,13.900429365140628,1,Ataque,50.04154571450626,1644885
veh_27629,Highway,High density,Sybil,25437361557209,25437363489304,216279.18299460993,450000.35477175633,0.0,0,Normal,0.0,1932095
veh_27278,Highway,High density,Time Delay,25433301716924,25433302700069,216384.884295864,450201.8478821067,0.15773383998456228,0,Normal,0.5678418239444242,983145
veh_5238627,Urban,Low density,Sybil,12843095953555,12843096998035,213012.69703791782,451309.0772093521,12.474126594287323,1,Ataque,44.90685573943436,1044480
veh_4465,Urban,Low density,Time Delay,13774440106050,13774441494548,213400.81220441143,450761.44920188887,10.476533337906702,0,Normal,37.715520016464126,1388498
veh_2588,Urban,Low density,Random Position Offset,7503125683046,7503127195333,214486.79553763062,451409.52526945,12.967435887826525,0,Normal,46.68276919617549,1512287
veh_4720,Urban,Low density,Time Delay,14277569237758,14277570556906,213077.46916711022,451154.8583630597,54.50702229440776,1,Ataque,196.22528025986796,1319148
veh_31181,Highway,High density,DoS Attack,25222406743535,25222408156951,216434.87476207138,449850.0625769889,13.813906675314238,0,Normal,49.730064031131256,1413416
veh_25578,Highway,High density,DoS Attack,25204144337530,25204146384859,216203.54349511457,449988.862530285,0.0,0,Normal,0.0,2047329
veh_28528,Urban,High density,DoS Attack,25268327044804,25268329097685,213028.4421399541,451344.6463978477,0.0,0,Normal,0.0,2052881
veh_2556,Urban,Low density,Sybil,7557430904436,7557432521660,213658.3440461282,451931.17641188466,11.65392840029741,0,Normal,41.95414224107068,1617224
veh_28959,Highway,High density,DoS Attack,25207232905728,25207234334681,216294.65978917226,450013.37095879094,7.491164793082396,0,Normal,26.968193255096626,1428953
veh_28781,Highway,High density,DoS Attack,25210482079568,25210483060209,216394.83048470103,450304.59590474097,0.0003862953343516701,1,Ataque,0.0013906632036660123,980641
veh_4130,Urban,Low density,Random Position Offset,12825451543952,12825452626716,213704.50269952,450591.15872019535,11.850504927866126,0,Normal,42.66181774031806,1082764
veh_29181,Urban,High density,DoS Attack,25211447281323,25211448835723,213057.6353257931,451219.81532972225,14.439869743944257,1,Ataque,51.98353107819933,1554400
veh_31102,Highway,High density,DoS Attack,25232484207377,25232485990944,216413.0340153044,450010.9654358011,12.534241717054176,0,Normal,45.123270181395036,1783567
veh_3050,Highway,Low density,Random Position Offset,9563117601317,9563118783659,216565.62384167092,449944.70280967164,17.893422905276097,0,Normal,64.41632245899395,1182342
veh_4198,Urban,Low density,Random Position Offset,12852005150037,12852006650405,213863.26665491163,450471.13072512444,30.52166116969493,0,Normal,109.87798021090175,1500368
veh_3851,Urban,Low density,Time Delay,11789201220805,11789202233900,214720.32432550035,452125.7701625064,21.615864621418595,0,Normal,77.81711263710694,1013095
veh_27818,Highway,High density,DoS Attack,25210371242683,25210372273246,216552.4768813392,449772.6247606502,11.755029173981953,0,Normal,42.31810502633503,1030563
veh_29046,Highway,High density,Sybil,25429068838174,25429070559524,216330.04964542447,450078.3939894011,0.07525619589407107,0,Normal,0.27092230521865585,1721350
veh_4817,Highway,Low density,Random Position Offset,14318379549041,14318381028415,216423.78436540876,450094.947260683,54.3711308325154,0,Normal,195.73607099705544,1479374
veh_24323,Highway,High density,Sybil,25437474367149,25437475585946,216162.84899554757,450006.48752493487,0.045578517283377175,0,Normal,0.16408266222015783,1218797
veh_3405,Highway,Low density,Random Position Offset,10712311080606,10712313003211,216281.46220012847,449997.679362791,19.604788824525905,0,Normal,70.57723976829325,1922605
veh_3560,Highway,Low density,Random Position Offset,11480274592015,11480276128387,216246.06479588692,449954.94834068,3.5593163700861252,0,Normal,12.81353893231005,1536372
veh_4012,Urban,Low density,Time Delay,12768085477687,12768087320989,213334.5600636463,450837.0697433371,12.172316173434734,0,Normal,43.820338224365045,1843302
veh_31102,Highway,High density,DoS Attack,25223484207377,25223485405002,216293.6299755393,449998.93753282336,19.647607209474263,0,Normal,70.73138595410735,1197625
veh_28345,Urban,High density,DoS Attack,25217101022644,25217103484036,213008.56371499307,451513.18783231813,0.654048680014532,0,Normal,2.354575248052315,2461392
veh_5364576,Highway,High density,Sybil,25517614596392,25517616713668,216433.87642949866,450068.7065189816,55.63328101801365,1,Ataque,200.27981166484915,2117276
veh_4067,Urban,Low density,Sybil,12770231046576,12770232400677,213333.54498259505,450833.5860736208,10.304073148081745,0,Normal,37.09466333309428,1354101
veh_29371,Urban,High density,DoS Attack,25253724516399,25253726095397,213003.32646861815,451431.8321145208,0.0,1,Ataque,0.0,1578998
veh_1021607,Urban,Low density,Sybil,12826095953555,12826097245719,212986.392406665,451541.434966683,13.040848937206759,1,Ataque,46.94705617394433,1292164
veh_29454,Urban,High density,DoS Attack,25231249698823,25231251604595,213021.12135561893,451398.3046237835,5.498338411163383,0,Normal,19.79401828018818,1905772
veh_4569,Urban,Low density,Random Position Offset,13814304525963,13814305636976,213974.60686044354,450422.1852138001,11.540822839174883,0,Normal,41.54696222102958,1111013
veh_3074,Urban,Low density,Random Position Offset,9354201256771,9354203063148,212998.60992485372,451603.95298937586,15.289793961403761,0,Normal,55.043258261053545,1806377
veh_4191,Highway,Low density,Random Position Offset,12823359255288,12823361064002,216589.3085987792,451691.4628687214,55.12546365628601,0,Normal,198.45166916262963,1808714
veh_29181,Urban,High density,DoS Attack,25272447281323,25272448505252,213014.4450929531,451416.36938974395,0.0,1,Ataque,0.0,1223929
veh_3809143,Urban,Low density,Sybil,12800001106895,12800002398662,212940.51600306804,450967.6963103913,11.259833317777755,1,Ataque,40.53539994399992,1291767
veh_8654776,Highway,High density,Sybil,25550897613977,25550899545872,216276.51990846673,449995.16759434826,0.0,1,Ataque,0.0,1931895
veh_31898,Highway,High density,Sybil,25408368064896,25408369403967,216483.7678604905,449819.3597704885,11.841346462276395,0,Normal,42.628847264195024,1339071
veh_3979,Urban,Low density,Random Position Offset,12444430748094,12444432490533,214240.17102313097,450846.5163005094,13.86862599919561,0,Normal,49.9270535971042,1742439
veh_3979,Urban,Low density,Random Position Offset,12423430748094,12423431972616,214475.33671978183,450682.9486057904,14.99967341298325,0,Normal,53.998824286739705,1224522
veh_28354,Urban,High density,DoS Attack,25246500255874,25246501935366,213003.19259375575,451523.83380797546,0.0,1,Ataque,0.0,1679492
veh_31821,Highway,High density,Time Delay,25423211787105,25423214877266,216274.51147512035,449951.9283912675,7.26088434780096,0,Normal,26.139183652083457,3090161
